trial_id,test_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.epochs,config.batch_size
5ff96ace,0.6778477212730174,0.008192777633666992,True,,,2,d2e568808c304dd48c2bb47213859f70,2020-11-20_02-41-47,1605840107,4961.713727235794,243827,thetagpu15,140.221.68.25,4961.713727235794,0,2,"1_batch_size=3,epochs=65,learning_rate=0.019221",0.019220833755113888,65,3
60126092,0.6900880225002766,0.011707305908203125,True,,,2,8b6e00db35394a02a0b9d9879e249410,2020-11-20_02-09-58,1605838198,3053.126694917679,243881,thetagpu15,140.221.68.25,3053.126694917679,0,2,"2_batch_size=39,epochs=53,learning_rate=0.016539",0.01653890523972141,53,39
6014410a,0.7578349167274104,0.007063865661621094,True,,,2,4a0a9296d72049f8948270e7b2b9509c,2020-11-20_03-11-42,1605841902,6756.97315454483,243861,thetagpu15,140.221.68.25,6756.97315454483,0,2,"3_batch_size=28,epochs=98,learning_rate=0.026371",0.026370517906747208,98,28
6015dc72,0.6775457710568195,0.008049488067626953,True,,,2,86282e3219ba460c9e18b0e231aef6df,2020-11-20_02-37-46,1605839866,4720.529745340347,243819,thetagpu15,140.221.68.25,4720.529745340347,0,2,"4_batch_size=22,epochs=81,learning_rate=0.051386",0.05138586453760869,81,22
6017762c,0.7102851562201977,0.008327960968017578,True,,,2,76f93ffb591d4b6998341c772af432b9,2020-11-20_02-51-50,1605840710,5564.955669164658,243821,thetagpu15,140.221.68.25,5564.955669164658,0,2,"5_batch_size=20,epochs=100,learning_rate=0.032805",0.032804908902065076,100,20
60190f32,0.6776866448641522,0.05190896987915039,True,,,2,bb478760d2c74c61b34abf71304e134b,2020-11-20_02-30-47,1605839447,4301.828098058701,243823,thetagpu15,140.221.68.25,4301.828098058701,0,2,"6_batch_size=5,epochs=68,learning_rate=0.029449",0.02944894527509785,68,5
601aa2b6,0.6776866455078125,0.00792837142944336,True,,,2,02b76c65ec7f4fe5962aec9a409a2c74,2020-11-20_03-08-53,1605841733,6587.255273580551,243843,thetagpu15,140.221.68.25,6587.255273580551,0,2,"7_batch_size=2,epochs=72,learning_rate=0.026907",0.026907081071658803,72,2
601c4b2a,0.6778294065905331,0.008639812469482422,True,,,2,d5358a71e90d44f1949ef2af2ef7339f,2020-11-20_02-22-45,1605838965,3819.3170235157013,243833,thetagpu15,140.221.68.25,3819.3170235157013,0,2,"8_batch_size=7,epochs=66,learning_rate=0.046124",0.046124171883447064,66,7
601ded4a,0.7522562527265705,0.00852656364440918,True,,,2,0946cb1bd9a9447ebb9db6f0506fb3d8,2020-11-20_03-31-57,1605843117,4916.459470510483,243789,thetagpu15,140.221.68.25,4916.459470510483,0,2,"9_batch_size=33,epochs=82,learning_rate=0.04523",0.04523007561869142,82,33
7da428e6,0.6426025460055773,0.007783412933349609,True,,,2,00f3fff78b1340f8b8bb25d6623a54cb,2020-11-20_03-32-30,1605843150,4182.626762390137,243863,thetagpu15,140.221.68.25,4182.626762390137,0,2,"10_batch_size=29,epochs=70,learning_rate=0.003304",0.003303993378485055,70,29
